EXPLAIN
TAG	PWR800_CV
TITLE	LABEL	Test_Gamry_CV	Test &Identifier
DATE	LABEL	10/21/2025	Date
TIME	LABEL	12:54:10	Time
NOTES	NOTES	1	&Notes...
	
PSTAT	PSTAT	REF600	Potentiostat
WORKING	SELECTOR	0	&Working Connection
VINIT	POTEN	0.00000E+000	T	Initial &E (V)
VLIMIT1	POTEN	3.00000E+000	F	Scan Limit &1 (V)
VLIMIT2	POTEN	0.00000E+000	F	Scan Limit &2 (V)
VFINAL	POTEN	0.00000E+000	T	Final &E (V)
SCANRATE	QUANT	4.99999E+000	&Scan Rate (mV/s)
STEPSIZE	QUANT	1.00000E+000	St&ep Size (mV)
CYCLES	IQUANT	1	C&ycles (#)
IMODE	SELECTOR	1	I/E Range &Mode
IRANGE	QUANT	3.00000E+002	&Max Current (mA)
IRCOMP	TOGGLE	F	IR Measure
SEQUENCER	TOGGLE	TRUE	Run as Sequence
DELAY	TWOPARAM	T	1.00000E+001	0.00000E+000	Init. De&lay	Time(s)	Stab.(mV/s)
OCVCURVE	TABLE	39
	Pt	T	Vf	Vm	Ach	Over
	#	s	V vs. Ref.	V	V	bits
	0	0.258333	1.92480E-002	1.92480E-002	-2.00276E-004	...........
	1	0.516667	1.92484E-002	1.92697E-002	-2.05676E-004	...........
	2	0.775	1.92510E-002	1.92919E-002	-2.01643E-004	...........
	3	1.03333	1.92584E-002	1.93127E-002	-2.06776E-004	...........
	4	1.29167	1.92717E-002	1.93322E-002	-2.07743E-004	...........
	5	1.55	1.92897E-002	1.93545E-002	-1.97076E-004	...........
	6	1.80833	1.93100E-002	1.93771E-002	-2.03843E-004	...........
	7	2.06667	1.93313E-002	1.93984E-002	-2.12743E-004	...........
	8	2.325	1.93530E-002	1.94217E-002	-2.04010E-004	...........
	9	2.58333	1.93751E-002	1.94460E-002	-2.09910E-004	...........
	10	2.84167	1.93975E-002	1.94651E-002	-2.03643E-004	...........
	11	3.1	1.94199E-002	1.94824E-002	-2.05376E-004	...........
	12	3.35833	1.94416E-002	1.95010E-002	-2.04376E-004	...........
	13	3.61667	1.94621E-002	1.95251E-002	-2.07510E-004	...........
	14	3.875	1.94819E-002	1.95442E-002	-2.05443E-004	...........
	15	4.13333	1.95019E-002	1.95668E-002	-2.04010E-004	...........
	16	4.39167	1.95224E-002	1.95865E-002	-2.05976E-004	...........
	17	4.65	1.95433E-002	1.96114E-002	-2.02343E-004	...........
	18	4.90833	1.95647E-002	1.96323E-002	-2.04710E-004	...........
	19	5.16667	1.95864E-002	1.96510E-002	-2.14376E-004	...........
	20	5.425	1.96080E-002	1.96680E-002	-2.32776E-004	...........
	21	5.68333	1.96289E-002	1.96916E-002	-2.02743E-004	...........
	22	5.94167	1.96491E-002	1.97124E-002	-2.03010E-004	...........
	23	6.2	1.96691E-002	1.97289E-002	-2.08576E-004	...........
	24	6.45833	1.96891E-002	1.97481E-002	-2.11310E-004	...........
	25	6.71667	1.97088E-002	1.97662E-002	-2.06576E-004	...........
	26	6.975	1.97280E-002	1.97899E-002	-2.01176E-004	...........
	27	7.23333	1.97471E-002	1.98086E-002	-2.03810E-004	...........
	28	7.49167	1.97670E-002	1.98399E-002	-2.03210E-004	...........
	29	7.75	1.97881E-002	1.98560E-002	-2.05476E-004	...........
	30	8.00833	1.98104E-002	1.98754E-002	-2.08810E-004	...........
	31	8.26667	1.98327E-002	1.98979E-002	-2.06243E-004	...........
	32	8.525	1.98542E-002	1.99127E-002	-2.09243E-004	...........
	33	8.78333	1.98747E-002	1.99385E-002	-2.16843E-004	...........
	34	9.04167	1.98946E-002	1.99583E-002	-2.12009E-004	...........
	35	9.3	1.99149E-002	1.99845E-002	-2.01943E-004	...........
	36	9.5583	1.99360E-002	1.99944E-002	-2.05943E-004	...........
	37	9.8167	1.99572E-002	2.00232E-002	-2.09443E-004	...........
	38	10.075	1.99778E-002	2.00334E-002	-2.03476E-004	...........
EOC	QUANT	0.0199778	Open Circuit (V)
PSTATMODEL	IQUANT	4	Pstat Model
PSTATSECTION	LABEL	REF600-07084	Pstat Section
PSTATSERIALNO	LABEL	07084	Pstat Serial Number
CTRLMODE	IQUANT	1	Control Mode
IESTAB	IQUANT	2	I/E Stability
CASPEED	IQUANT	2	Control Amp Speed
CONVENTION	IQUANT	1	Current Convention
ICHRANGE	IQUANT	2	Ich Range
ICHRANGEMODE	TOGGLE	F	Ich Auto Range
ICHOFFSETENABLE	TOGGLE	F	Ich Offset Enable
ICHOFFSET	QUANT	0	Ich Offset (V)
ICHFILTER	IQUANT	3	Ich Filter
VCHRANGE	IQUANT	2	Vch Range
VCHRANGEMODE	TOGGLE	F	Vch Auto Range
VCHOFFSETENABLE	TOGGLE	F	Vch Offset Enable
VCHOFFSET	QUANT	0	Vch Offset (V)
VCHFILTER	IQUANT	3	Vch Filter
ACHRANGE	IQUANT	2	Ach Range
ACHOFFSETENABLE	TOGGLE	F	Ach Offset Enable
ACHOFFSET	QUANT	0	Ach Offset (V)
ACHFILTER	IQUANT	1	Ach Filter
IERANGELOWERLIMIT	IQUANT	1	I/E Range Lower Limit
IERANGEMODE	TOGGLE	F	I/E AutoRange
IERANGE	IQUANT	11	I/E Range
POSFEEDENABLE	TOGGLE	F	Positive Feedback IR Comp
POSFEEDRESISTANCE	QUANT	0	Positive Feedback Resistance (ohm)
ACHSELECT	IQUANT	0	Ach Select
CABLEID	IQUANT	12	Cable ID
DCCALDATE	LABEL	12/4/2020	DC Calibration Date
ACCALDATE	LABEL	12/4/2020	AC Calibration Date
THERMOSELECT	IQUANT	1	Thermo Select
FRAMEWORKVERSION	QUANT	6.32	Framework Version
INSTRUMENTVERSION	LABEL	3.50	Instrument Version
CURVE1	TABLE
	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over
	3103	620.8	2.87491E+000	-1.44136E-001	0.00000E+000	2.87695E+000	-3.18763E-004	11	...........
	3104	621	2.87391E+000	-1.44219E-001	0.00000E+000	2.87595E+000	-3.18163E-004	11	...........
	3105	621.2	2.87290E+000	-1.44223E-001	0.00000E+000	2.87495E+000	-3.08804E-004	11	...........
	3106	621.4	2.87192E+000	-1.44223E-001	0.00000E+000	2.87395E+000	-3.05103E-004	11	...........
	3107	621.6	2.87092E+000	-1.44373E-001	0.00000E+000	2.87295E+000	-3.12446E-004	11	...........
	3108	621.8	2.86991E+000	-1.44343E-001	0.00000E+000	2.87195E+000	-3.23921E-004	11	...........
	3109	622	2.86893E+000	-1.44422E-001	0.00000E+000	2.87095E+000	-3.09420E-004	11	...........
	3110	622.2	2.86793E+000	-1.44545E-001	0.00000E+000	2.86995E+000	-3.05553E-004	11	...........
	3111	622.4	2.86691E+000	-1.44430E-001	0.00000E+000	2.86895E+000	-3.20280E-004	11	...........
	3112	622.6	2.86591E+000	-1.44525E-001	0.00000E+000	2.86795E+000	-3.23005E-004	11	...........
	3113	622.8	2.86489E+000	-1.44547E-001	0.00000E+000	2.86695E+000	-3.10437E-004	11	...........
	3114	623	2.86391E+000	-1.44513E-001	0.00000E+000	2.86595E+000	-3.05103E-004	11	...........
	3115	623.2	2.86291E+000	-1.44606E-001	0.00000E+000	2.86495E+000	-3.15979E-004	11	...........
	3116	623.4	2.86192E+000	-1.44667E-001	0.00000E+000	2.86395E+000	-3.27563E-004	11	...........
	3117	623.6	2.86093E+000	-1.44722E-001	0.00000E+000	2.86295E+000	-3.10279E-004	11	...........
	3118	623.8	2.85992E+000	-1.44764E-001	0.00000E+000	2.86195E+000	-3.11696E-004	11	...........
	3119	624	2.85893E+000	-1.44869E-001	0.00000E+000	2.86095E+000	-3.26922E-004	11	...........
	3120	624.2	2.85794E+000	-1.44897E-001	0.00000E+000	2.85995E+000	-3.25613E-004	11	...........
	3121	624.4	2.85691E+000	-1.44920E-001	0.00000E+000	2.85895E+000	-3.31755E-004	11	...........
	3122	624.6	2.85594E+000	-1.44990E-001	0.00000E+000	2.85795E+000	-3.43173E-004	11	...........
	3123	624.8	2.85494E+000	-1.45064E-001	0.00000E+000	2.85695E+000	-3.34647E-004	11	...........
	3124	625	2.85396E+000	-1.45144E-001	0.00000E+000	2.85595E+000	-3.37314E-004	11	...........
	3125	625.2	2.85295E+000	-1.45124E-001	0.00000E+000	2.85495E+000	-3.15596E-004	11	...........
	3126	625.4	2.85194E+000	-1.45106E-001	0.00000E+000	2.85395E+000	-3.07520E-004	11	...........
	3127	625.6	2.85095E+000	-1.45042E-001	0.00000E+000	2.85295E+000	-3.18879E-004	11	...........
	3128	625.8	2.84996E+000	-1.45150E-001	0.00000E+000	2.85195E+000	-3.20346E-004	11	...........
	3129	626	2.84895E+000	-1.45202E-001	0.00000E+000	2.85095E+000	-3.16104E-004	11	...........
	3130	626.2	2.84796E+000	-1.45319E-001	0.00000E+000	2.84995E+000	-3.02503E-004	11	...........
	3131	626.4	2.84696E+000	-1.45313E-001	0.00000E+000	2.84895E+000	-3.13937E-004	11	...........
	3132	626.6	2.84596E+000	-1.45388E-001	0.00000E+000	2.84795E+000	-3.30030E-004	11	...........
	3133	626.8	2.84497E+000	-1.45351E-001	0.00000E+000	2.84695E+000	-3.14821E-004	11	...........
	3134	627	2.84397E+000	-1.45445E-001	0.00000E+000	2.84595E+000	-3.07270E-004	11	...........
	3135	627.2	2.84298E+000	-1.45430E-001	0.00000E+000	2.84495E+000	-3.15763E-004	11	...........
	3136	627.4	2.84197E+000	-1.45432E-001	0.00000E+000	2.84395E+000	-3.19771E-004	11	...........
	3137	627.6	2.84093E+000	-1.45424E-001	0.00000E+000	2.84295E+000	-3.12029E-004	11	...........
	3138	627.8	2.83996E+000	-1.45441E-001	0.00000E+000	2.84195E+000	-3.04895E-004	11	...........
	3139	628	2.83895E+000	-1.45553E-001	0.00000E+000	2.84095E+000	-3.12762E-004	11	...........
	3140	628.2	2.83795E+000	-1.45572E-001	0.00000E+000	2.83995E+000	-3.25130E-004	11	...........
	3141	628.4	2.83696E+000	-1.45585E-001	0.00000E+000	2.83895E+000	-3.15137E-004	11	...........
	3142	628.6	2.83596E+000	-1.45660E-001	0.00000E+000	2.83795E+000	-3.06520E-004	11	...........
	3143	628.8	2.83497E+000	-1.45695E-001	0.00000E+000	2.83695E+000	-3.15079E-004	11	...........
	3144	629	2.83398E+000	-1.45758E-001	0.00000E+000	2.83595E+000	-3.20079E-004	11	...........
	3145	629.2	2.83294E+000	-1.45798E-001	0.00000E+000	2.83495E+000	-3.16088E-004	11	...........
	3146	629.4	2.83198E+000	-1.45781E-001	0.00000E+000	2.83395E+000	-3.09479E-004	11	...........
	3147	629.6	2.83097E+000	-1.45823E-001	0.00000E+000	2.83295E+000	-3.27313E-004	11	...........
	3148	629.8	2.82995E+000	-1.45927E-001	0.00000E+000	2.83195E+000	-3.44564E-004	11	...........
	3149	630	2.82897E+000	-1.45932E-001	0.00000E+000	2.83095E+000	-3.20954E-004	11	...........
	3150	630.2	2.82799E+000	-1.45878E-001	0.00000E+000	2.82995E+000	-3.17213E-004	11	...........
	3151	630.4	2.82700E+000	-1.45905E-001	0.00000E+000	2.82895E+000	-3.20921E-004	11	...........
	3152	630.6	2.82600E+000	-1.45891E-001	0.00000E+000	2.82795E+000	-3.20604E-004	11	...........
	3153	630.8	2.82500E+000	-1.45913E-001	0.00000E+000	2.82695E+000	-3.20088E-004	11	...........
	3154	631	2.82401E+000	-1.46048E-001	0.00000E+000	2.82595E+000	-3.07020E-004	11	...........
	3155	631.2	2.82301E+000	-1.46057E-001	0.00000E+000	2.82495E+000	-3.11779E-004	11	...........
	3156	631.4	2.82201E+000	-1.46072E-001	0.00000E+000	2.82395E+000	-3.24655E-004	11	...........
	3157	631.6	2.82102E+000	-1.46075E-001	0.00000E+000	2.82295E+000	-3.16088E-004	11	...........
	3158	631.8	2.82001E+000	-1.46165E-001	0.00000E+000	2.82195E+000	-3.04670E-004	11	...........
	3159	632	2.81902E+000	-1.46187E-001	0.00000E+000	2.82095E+000	-3.09137E-004	11	...........
	3160	632.2	2.81802E+000	-1.46157E-001	0.00000E+000	2.81995E+000	-3.16588E-004	11	...........
	3161	632.4	2.81700E+000	-1.46249E-001	0.00000E+000	2.81895E+000	-3.19579E-004	11	...........
	3162	632.6	2.81600E+000	-1.46267E-001	0.00000E+000	2.81795E+000	-3.04445E-004	11	...........
	3163	632.8	2.81499E+000	-1.46225E-001	0.00000E+000	2.81695E+000	-3.10887E-004	11	...........
	3164	633	2.81400E+000	-1.46277E-001	0.00000E+000	2.81595E+000	-3.27422E-004	11	...........
	3165	633.2	2.81300E+000	-1.46243E-001	0.00000E+000	2.81495E+000	-3.16521E-004	11	...........
	3166	633.4	2.81200E+000	-1.46321E-001	0.00000E+000	2.81395E+000	-3.09254E-004	11	...........
	3167	633.6	2.81101E+000	-1.46380E-001	0.00000E+000	2.81295E+000	-3.17954E-004	11	...........
	3168	633.8	2.81001E+000	-1.46459E-001	0.00000E+000	2.81195E+000	-3.19071E-004	11	...........
	3169	634	2.80898E+000	-1.46467E-001	0.00000E+000	2.81095E+000	-3.22688E-004	11	...........
	3170	634.2	2.80801E+000	-1.46412E-001	0.00000E+000	2.80995E+000	-3.10362E-004	11	...........
	3171	634.4	2.80701E+000	-1.46476E-001	0.00000E+000	2.80895E+000	-3.15571E-004	11	...........
	3172	634.6	2.80602E+000	-1.46436E-001	0.00000E+000	2.80795E+000	-3.31330E-004	11	...........
	3173	634.8	2.80503E+000	-1.46427E-001	0.00000E+000	2.80695E+000	-3.34147E-004	11	...........
	3174	635	2.80401E+000	-1.46508E-001	0.00000E+000	2.80595E+000	-3.34297E-004	11	...........
	3175	635.2	2.80304E+000	-1.46624E-001	0.00000E+000	2.80495E+000	-3.24688E-004	11	...........
	3176	635.4	2.80204E+000	-1.46609E-001	0.00000E+000	2.80395E+000	-3.24005E-004	11	...........
	3177	635.6	2.80104E+000	-1.46643E-001	0.00000E+000	2.80295E+000	-3.26688E-004	11	...........
	3178	635.8	2.80004E+000	-1.46589E-001	0.00000E+000	2.80195E+000	-3.05012E-004	11	...........
	3179	636	2.79904E+000	-1.46599E-001	0.00000E+000	2.80095E+000	-3.11221E-004	11	...........
	3180	636.2	2.79804E+000	-1.46640E-001	0.00000E+000	2.79995E+000	-3.21980E-004	11	...........
	3181	636.4	2.79704E+000	-1.46670E-001	0.00000E+000	2.79895E+000	-3.16829E-004	11	...........
	3182	636.6	2.79604E+000	-1.46700E-001	0.00000E+000	2.79795E+000	-3.03878E-004	11	...........
	3183	636.8	2.79505E+000	-1.46767E-001	0.00000E+000	2.79695E+000	-3.08120E-004	11	...........
	3184	637	2.79405E+000	-1.46780E-001	0.00000E+000	2.79595E+000	-3.13937E-004	11	...........
	3185	637.2	2.79304E+000	-1.46789E-001	0.00000E+000	2.79495E+000	-3.19146E-004	11	...........
	3186	637.4	2.79206E+000	-1.46731E-001	0.00000E+000	2.79395E+000	-3.02762E-004	11	...........
	3187	637.6	2.79106E+000	-1.46781E-001	0.00000E+000	2.79295E+000	-3.06337E-004	11	...........
	3188	637.8	2.79004E+000	-1.46744E-001	0.00000E+000	2.79195E+000	-3.21280E-004	11	...........
	3189	638	2.78904E+000	-1.46795E-001	0.00000E+000	2.79095E+000	-3.19329E-004	11	...........
	3190	638.2	2.78804E+000	-1.46779E-001	0.00000E+000	2.78995E+000	-3.02995E-004	11	...........
	3191	638.4	2.78706E+000	-1.46802E-001	0.00000E+000	2.78895E+000	-3.06153E-004	11	...........
	3192	638.6	2.78605E+000	-1.46830E-001	0.00000E+000	2.78795E+000	-3.14387E-004	11	...........
	3193	638.8	2.78503E+000	-1.46886E-001	0.00000E+000	2.78695E+000	-3.17746E-004	11	...........
	3194	639	2.78405E+000	-1.46972E-001	0.00000E+000	2.78595E+000	-3.02087E-004	11	...........
	3195	639.2	2.78305E+000	-1.47010E-001	0.00000E+000	2.78495E+000	-3.06095E-004	11	...........
	3196	639.4	2.78205E+000	-1.47017E-001	0.00000E+000	2.78395E+000	-3.22813E-004	11	...........
	3197	639.6	2.78106E+000	-1.46942E-001	0.00000E+000	2.78295E+000	-3.18779E-004	11	...........
	3198	639.8	2.78005E+000	-1.47046E-001	0.00000E+000	2.78195E+000	-3.12996E-004	11	...........
	3199	640	2.77907E+000	-1.47109E-001	0.00000E+000	2.78095E+000	-3.30464E-004	11	...........
	3200	640.2	2.77806E+000	-1.47225E-001	0.00000E+000	2.77995E+000	-3.27530E-004	11	...........
	3201	640.4	2.77707E+000	-1.47214E-001	0.00000E+000	2.77895E+000	-3.31797E-004	11	...........
	3202	640.6	2.77607E+000	-1.47131E-001	0.00000E+000	2.77795E+000	-3.08762E-004	11	...........
	3203	640.8	2.77507E+000	-1.47223E-001	0.00000E+000	2.77695E+000	-3.09162E-004	11	...........
	3204	641	2.77407E+000	-1.47207E-001	0.00000E+000	2.77595E+000	-3.21671E-004	11	...........
	3205	641.2	2.77307E+000	-1.47172E-001	0.00000E+000	2.77495E+000	-3.20513E-004	11	...........
	3206	641.4	2.77207E+000	-1.47214E-001	0.00000E+000	2.77395E+000	-3.07037E-004	11	...........
	3207	641.6	2.77108E+000	-1.47161E-001	0.00000E+000	2.77295E+000	-3.05512E-004	11	...........
	3208	641.8	2.77008E+000	-1.47229E-001	0.00000E+000	2.77195E+000	-3.15929E-004	11	...........
	3209	642	2.76908E+000	-1.47220E-001	0.00000E+000	2.77095E+000	-3.23846E-004	11	...........
	3210	642.2	2.76809E+000	-1.47229E-001	0.00000E+000	2.76995E+000	-3.02537E-004	11	...........
	3211	642.4	2.76709E+000	-1.47275E-001	0.00000E+000	2.76895E+000	-3.06604E-004	11	...........
	3212	642.6	2.76610E+000	-1.47296E-001	0.00000E+000	2.76795E+000	-3.20213E-004	11	...........
	3213	642.8	2.76509E+000	-1.47225E-001	0.00000E+000	2.76695E+000	-3.18321E-004	11	...........
	3214	643	2.76406E+000	-1.47188E-001	0.00000E+000	2.76595E+000	-3.08087E-004	11	...........
	3215	643.2	2.76308E+000	-1.47262E-001	0.00000E+000	2.76495E+000	-3.09604E-004	11	...........
	3216	643.4	2.76207E+000	-1.47282E-001	0.00000E+000	2.76395E+000	-3.15863E-004	11	...........
	3217	643.6	2.76106E+000	-1.47286E-001	0.00000E+000	2.76295E+000	-3.26580E-004	11	...........
	3218	643.8	2.76008E+000	-1.47269E-001	0.00000E+000	2.76195E+000	-3.09454E-004	11	...........
	3219	644	2.75908E+000	-1.47331E-001	0.00000E+000	2.76095E+000	-3.09279E-004	11	...........
	3220	644.2	2.75808E+000	-1.47372E-001	0.00000E+000	2.75995E+000	-3.20521E-004	11	...........
	3221	644.4	2.75709E+000	-1.47403E-001	0.00000E+000	2.75895E+000	-3.25230E-004	11	...........
	3222	644.6	2.75608E+000	-1.47421E-001	0.00000E+000	2.75795E+000	-3.16004E-004	11	...........
	3223	644.8	2.75511E+000	-1.47377E-001	0.00000E+000	2.75695E+000	-3.13562E-004	11	...........
	3224	645	2.75410E+000	-1.47476E-001	0.00000E+000	2.75595E+000	-3.30230E-004	11	...........
	3225	645.2	2.75308E+000	-1.47507E-001	0.00000E+000	2.75495E+000	-3.46040E-004	11	...........
	3226	645.4	2.75209E+000	-1.47580E-001	0.00000E+000	2.75395E+000	-3.17321E-004	11	...........
	3227	645.6	2.75111E+000	-1.47640E-001	0.00000E+000	2.75295E+000	-3.17254E-004	11	...........
	3228	645.8	2.75011E+000	-1.47631E-001	0.00000E+000	2.75195E+000	-3.23480E-004	11	...........
	3229	646	2.74912E+000	-1.47508E-001	0.00000E+000	2.75095E+000	-3.21946E-004	11	...........
	3230	646.2	2.74811E+000	-1.47534E-001	0.00000E+000	2.74995E+000	-3.13312E-004	11	...........
	3231	646.4	2.74712E+000	-1.47569E-001	0.00000E+000	2.74895E+000	-3.06353E-004	11	...........
	3232	646.6	2.74612E+000	-1.47678E-001	0.00000E+000	2.74795E+000	-3.14629E-004	11	...........
	3233	646.8	2.74512E+000	-1.47640E-001	0.00000E+000	2.74695E+000	-3.24946E-004	11	...........
	3234	647	2.74412E+000	-1.47662E-001	0.00000E+000	2.74595E+000	-3.09529E-004	11	...........
	3235	647.2	2.74312E+000	-1.47761E-001	0.00000E+000	2.74495E+000	-3.03053E-004	11	...........
	3236	647.4	2.74213E+000	-1.47707E-001	0.00000E+000	2.74395E+000	-3.13946E-004	11	...........
	3237	647.6	2.74113E+000	-1.47678E-001	0.00000E+000	2.74295E+000	-3.18829E-004	11	...........
	3238	647.8	2.74011E+000	-1.47657E-001	0.00000E+000	2.74195E+000	-3.07795E-004	11	...........
	3239	648	2.73912E+000	-1.47558E-001	0.00000E+000	2.74095E+000	-3.03553E-004	11	...........
	3240	648.2	2.73811E+000	-1.47697E-001	0.00000E+000	2.73995E+000	-3.14021E-004	11	...........
	3241	648.4	2.73711E+000	-1.47624E-001	0.00000E+000	2.73895E+000	-3.24630E-004	11	...........
	3242	648.6	2.73611E+000	-1.47674E-001	0.00000E+000	2.73795E+000	-3.07004E-004	11	...........
	3243	648.8	2.73512E+000	-1.47738E-001	0.00000E+000	2.73695E+000	-3.06312E-004	11	...........
	3244	649	2.73412E+000	-1.47801E-001	0.00000E+000	2.73595E+000	-3.19529E-004	11	...........
	3245	649.2	2.73313E+000	-1.47778E-001	0.00000E+000	2.73495E+000	-3.19363E-004	11	...........
	3246	649.4	2.73210E+000	-1.47796E-001	0.00000E+000	2.73395E+000	-3.08520E-004	11	...........
	3247	649.6	2.73114E+000	-1.47767E-001	0.00000E+000	2.73295E+000	-3.06920E-004	11	...........
	3248	649.8	2.73014E+000	-1.47771E-001	0.00000E+000	2.73195E+000	-3.14246E-004	11	...........
	3249	650	2.72913E+000	-1.47750E-001	0.00000E+000	2.73095E+000	-3.26847E-004	11	...........
	3250	650.2	2.72815E+000	-1.47773E-001	0.00000E+000	2.72995E+000	-3.27680E-004	11	...........
	3251	650.4	2.72714E+000	-1.47917E-001	0.00000E+000	2.72895E+000	-3.24138E-004	11	...........
	3252	650.6	2.72615E+000	-1.48009E-001	0.00000E+000	2.72795E+000	-3.25572E-004	11	...........
	3253	650.8	2.72515E+000	-1.47909E-001	0.00000E+000	2.72695E+000	-3.21588E-004	11	...........
	3254	651	2.72414E+000	-1.47984E-001	0.00000E+000	2.72595E+000	-3.15071E-004	11	...........
	3255	651.2	2.72315E+000	-1.47875E-001	0.00000E+000	2.72495E+000	-3.03770E-004	11	...........
	3256	651.4	2.72216E+000	-1.47935E-001	0.00000E+000	2.72395E+000	-3.11037E-004	11	...........
	3257	651.6	2.72116E+000	-1.47941E-001	0.00000E+000	2.72295E+000	-3.23071E-004	11	...........
	3258	651.8	2.72015E+000	-1.47918E-001	0.00000E+000	2.72195E+000	-3.07904E-004	11	...........
	3259	652	2.71915E+000	-1.47946E-001	0.00000E+000	2.72095E+000	-3.02412E-004	11	...........
	3260	652.2	2.71816E+000	-1.47943E-001	0.00000E+000	2.71995E+000	-3.13112E-004	11	...........
	3261	652.4	2.71716E+000	-1.47950E-001	0.00000E+000	2.71895E+000	-3.16604E-004	11	...........
	3262	652.6	2.71614E+000	-1.47960E-001	0.00000E+000	2.71795E+000	-3.12046E-004	11	...........
	3263	652.8	2.71518E+000	-1.47903E-001	0.00000E+000	2.71695E+000	-3.01453E-004	11	...........
	3264	653	2.71417E+000	-1.47883E-001	0.00000E+000	2.71595E+000	-3.10895E-004	11	...........
	3265	653.2	2.71314E+000	-1.47877E-001	0.00000E+000	2.71495E+000	-3.24846E-004	11	...........
	3266	653.4	2.71213E+000	-1.47952E-001	0.00000E+000	2.71395E+000	-3.10570E-004	11	...........
	3267	653.6	2.71114E+000	-1.48021E-001	0.00000E+000	2.71295E+000	-3.05320E-004	11	...........
	3268	653.8	2.71015E+000	-1.47948E-001	0.00000E+000	2.71195E+000	-3.15462E-004	11	...........
	3269	654	2.70915E+000	-1.47929E-001	0.00000E+000	2.71095E+000	-3.18013E-004	11	...........
	3270	654.2	2.70812E+000	-1.47947E-001	0.00000E+000	2.70995E+000	-3.10387E-004	11	...........
	3271	654.4	2.70717E+000	-1.48005E-001	0.00000E+000	2.70895E+000	-3.02787E-004	11	...........
	3272	654.6	2.70615E+000	-1.48078E-001	0.00000E+000	2.70795E+000	-3.16346E-004	11	...........
	3273	654.8	2.70515E+000	-1.48070E-001	0.00000E+000	2.70695E+000	-3.30514E-004	11	...........
	3274	655	2.70418E+000	-1.47972E-001	0.00000E+000	2.70595E+000	-3.16679E-004	11	...........
	3275	655.2	2.70317E+000	-1.48074E-001	0.00000E+000	2.70495E+000	-3.18913E-004	11	...........
	3276	655.4	2.70216E+000	-1.48142E-001	0.00000E+000	2.70395E+000	-3.38106E-004	11	...........
	3277	655.6	2.70116E+000	-1.48254E-001	0.00000E+000	2.70295E+000	-3.30272E-004	11	...........
	3278	655.8	2.70017E+000	-1.48174E-001	0.00000E+000	2.70195E+000	-3.22930E-004	11	...........
	3279	656	2.69918E+000	-1.48097E-001	0.00000E+000	2.70095E+000	-3.06629E-004	11	...........
	3280	656.2	2.69819E+000	-1.48134E-001	0.00000E+000	2.69995E+000	-3.12396E-004	11	...........
	3281	656.4	2.69719E+000	-1.48082E-001	0.00000E+000	2.69895E+000	-3.24121E-004	11	...........
	3282	656.6	2.69619E+000	-1.48084E-001	0.00000E+000	2.69795E+000	-3.13471E-004	11	...........
	3283	656.8	2.69519E+000	-1.48173E-001	0.00000E+000	2.69695E+000	-3.04345E-004	11	...........
	3284	657	2.69420E+000	-1.48207E-001	0.00000E+000	2.69595E+000	-3.09904E-004	11	...........
	3285	657.2	2.69319E+000	-1.48165E-001	0.00000E+000	2.69495E+000	-3.16854E-004	11	...........
	3286	657.4	2.69218E+000	-1.48195E-001	0.00000E+000	2.69395E+000	-3.12554E-004	11	...........
	3287	657.6	2.69120E+000	-1.48118E-001	0.00000E+000	2.69295E+000	-3.02762E-004	11	...........
	3288	657.8	2.69021E+000	-1.48154E-001	0.00000E+000	2.69195E+000	-3.09054E-004	11	...........
	3289	658	2.68920E+000	-1.48195E-001	0.00000E+000	2.69095E+000	-3.22613E-004	11	...........
	3290	658.2	2.68818E+000	-1.48134E-001	0.00000E+000	2.68995E+000	-3.11104E-004	11	...........
	3291	658.4	2.68718E+000	-1.48175E-001	0.00000E+000	2.68895E+000	-3.01162E-004	11	...........
	3292	658.6	2.68619E+000	-1.48185E-001	0.00000E+000	2.68795E+000	-3.11746E-004	11	...........
	3293	658.8	2.68520E+000	-1.48160E-001	0.00000E+000	2.68695E+000	-3.17988E-004	11	...........
	3294	659	2.68417E+000	-1.48204E-001	0.00000E+000	2.68595E+000	-3.13004E-004	11	...........
	3295	659.2	2.68320E+000	-1.48200E-001	0.00000E+000	2.68495E+000	-3.01653E-004	11	...........
	3296	659.4	2.68220E+000	-1.48328E-001	0.00000E+000	2.68395E+000	-3.09587E-004	11	...........
	3297	659.6	2.68121E+000	-1.48274E-001	0.00000E+000	2.68295E+000	-3.21588E-004	11	...........
	3298	659.8	2.68021E+000	-1.48314E-001	0.00000E+000	2.68195E+000	-3.16154E-004	11	...........
	3299	660	2.67920E+000	-1.48406E-001	0.00000E+000	2.68095E+000	-3.01445E-004	11	...........
	3300	660.2	2.67822E+000	-1.48352E-001	0.00000E+000	2.67995E+000	-3.10412E-004	11	...........
	3301	660.4	2.67722E+000	-1.48381E-001	0.00000E+000	2.67895E+000	-3.17288E-004	11	...........
	3302	660.6	2.67618E+000	-1.48437E-001	0.00000E+000	2.67795E+000	-3.35214E-004	11	...........
	3303	660.8	2.67521E+000	-1.48461E-001	0.00000E+000	2.67695E+000	-3.20413E-004	11	...........
	3304	661	2.67423E+000	-1.48503E-001	0.00000E+000	2.67595E+000	-3.18671E-004	11	...........
	3305	661.2	2.67323E+000	-1.48477E-001	0.00000E+000	2.67495E+000	-3.29738E-004	11	...........
